source,target,weight
1009389,1009299,5
1009389,1009262,119
1009389,1009356,9
1009389,1009662,7
1009389,1009257,5
1009389,1009268,4
1009389,1009282,14
1009389,1009629,5
1009389,1009366,7
1009389,1009515,43
1009389,1009175,2
1009389,1009187,2
1009389,1009243,3
1009389,1010791,1
1009389,1009459,7
1009389,1009546,1
1009389,1009592,0
1009389,1009472,0
1009389,1009338,3
1009389,1009362,0
1009389,1009697,1
1009389,1009159,2
1009389,1009189,9
1009389,1009313,0
1009389,1010338,1
1009389,1009562,2
1009389,1009471,1
1009389,1009214,0
1009389,1009583,4
1009389,1009724,1
1009389,1009417,1
1009389,1009512,1
1009389,1009281,9
1009389,1009707,2
1009389,1010852,0
1009389,1009367,20
1009389,1009407,4
1009389,1009708,21
1009389,1011336,0
1009389,1009504,1
1009389,1009310,0
1009389,1010360,0
1009389,1009318,13
1009389,1009215,17
1009389,1009524,2
1009389,1010370,0
1009389,1010892,0
1009389,1009337,2
1009389,1009182,0
1009389,1011299,0
1009389,1011010,0
1009389,1009466,0
1009389,1009508,0
1009389,1011490,0
1009389,1009343,4
1009389,1009219,2
1009389,1009719,0
1009389,1009554,0
1009389,1009452,10
1009389,1011109,0
1009389,1009277,0
1009389,1009372,14
1009389,1009499,0
1009389,1009609,5
1009389,1010771,0
1009389,1009652,3
1009389,1009224,3
1009389,1010894,0
1009389,1009288,36
1009389,1009365,0
1009389,1009381,1
1009389,1009267,2
1009389,1011023,0
1009389,1016181,0
1009389,1009608,4
1009389,1009480,1
1009389,1009705,0
1009389,1010738,0
1009389,1009477,1
1009389,1009379,0
1009389,1009312,0
1009389,1009722,0
1009389,1009327,5
1009389,1009577,8
1009389,1009297,4
1009389,1009382,0
1009389,1010373,0
1009389,1009325,3
1009389,1009638,0
1009389,1010354,2
1009224,1009610,26
1009224,1009726,8
1009224,1009368,36
1009224,1009220,45
1009224,1009718,18
1009224,1009165,14
1009224,1009664,44
1009224,1009351,31
1009224,1009299,4
1009224,1009262,9
1009224,1009356,24
1009224,1009662,36
1009224,1009257,18
1009224,1009268,1
1009224,1009282,7
1009224,1009629,19
1009224,1009366,6
1009224,1009515,2
1009224,1009175,7
1009224,1009187,6
1009224,1009243,17
1009224,1010791,3
1009224,1009459,28
1009224,1009546,14
1009224,1009592,22
1009224,1009472,18
1009224,1009338,38
1009224,1009362,0
1009224,1009697,17
1009224,1009159,3
1009224,1009189,2
1009224,1009313,0
1009224,1010338,4
1009224,1009562,8
1009224,1009471,3
1009224,1009214,1
1009224,1009583,20
1009224,1009724,0
1009224,1009417,18
1009224,1009512,2
1009224,1009281,11
1009224,1009707,38
1009224,1010852,0
1009224,1009367,1
1009224,1009407,15
1009224,1009708,0
1009224,1011336,0
1009224,1009504,15
1009224,1009310,0
1009224,1010360,0
1009224,1009318,2
1009224,1009215,1
1009224,1009524,3
1009224,1010370,4
1009224,1010892,0
1009224,1009337,1
1009224,1009182,1
1009224,1011299,7
1009224,1011010,0
1009224,1009466,7
1009224,1009508,0
1009224,1011490,17
1009224,1009343,6
1009224,1009219,0
1009224,1009719,4
1009224,1009554,0
1009224,1009452,3
1009224,1011109,0
1009224,1009277,0
1009224,1009372,0
1009224,1009499,1
1009224,1009609,1
1009224,1010771,2
1009224,1009652,31
1009224,1009389,3
1009224,1010894,0
1009224,1009288,2
1009224,1009365,3
1009224,1009381,0
1009224,1009267,0
1009224,1011023,2
1009224,1016181,0
1009224,1009608,0
1009224,1009480,3
1009224,1009705,1
1009224,1010738,0
1009224,1009477,5
1009224,1009379,14
1009224,1009312,8
1009224,1009722,0
1009224,1009327,1
1009224,1009577,0
1009224,1009297,3
1009224,1009382,1
1009224,1010373,0
1009224,1009325,1
1009224,1009638,0
1009224,1010354,7
1010894,1009610,0
1010894,1009726,0
1010894,1009368,0
1010894,1009220,0
1010894,1009718,0
1010894,1009165,0
1010894,1009664,0
1010894,1009351,0
1010894,1009299,0
1010894,1009262,0
1010894,1009356,0
1010894,1009662,0
1010894,1009257,0
1010894,1009268,0
1010894,1009282,0
1010894,1009629,0
1010894,1009366,0
1010894,1009515,0
1010894,1009175,0
1010894,1009187,0
1010894,1009243,0
1010894,1010791,0
1010894,1009459,0
1010894,1009546,0
1010894,1009592,0
1010894,1009472,0
1010894,1009338,0
1010894,1009362,0
1010894,1009697,0
1010894,1009159,0
1010894,1009189,0
1010894,1009313,0
1010894,1010338,0
1010894,1009562,0
1010894,1009471,0
1010894,1009214,0
1010894,1009583,0
1010894,1009724,0
1010894,1009417,0
1010894,1009512,0
1010894,1009281,0
1010894,1009707,0
1010894,1010852,0
1010894,1009367,0
1010894,1009407,0
1010894,1009708,0
1010894,1011336,0
1010894,1009504,0
1010894,1009310,0
1010894,1010360,0
1010894,1009318,0
1010894,1009215,0
1010894,1009524,0
1010894,1010370,0
1010894,1010892,0
1010894,1009337,0
1010894,1009182,0
1010894,1011299,0
1010894,1011010,0
1010894,1009466,0
1010894,1009508,0
1010894,1011490,0
1010894,1009343,0
1010894,1009219,0
1010894,1009719,0
1010894,1009554,0
1010894,1009452,0
1010894,1011109,0
1010894,1009277,0
1010894,1009372,0
1010894,1009499,0
1010894,1009609,0
1010894,1010771,0
1010894,1009652,0
1010894,1009389,0
1010894,1009224,0
1010894,1009288,0
1010894,1009365,0
1010894,1009381,0
1010894,1009267,0
1010894,1011023,0
1010894,1016181,0
1010894,1009608,0
1010894,1009480,0
1010894,1009705,0
1010894,1010738,0
1010894,1009477,0
1010894,1009379,0
1010894,1009312,0
1010894,1009722,0
1010894,1009327,0
1010894,1009577,0
1010894,1009297,0
1010894,1009382,0
1010894,1010373,0
1010894,1009325,0
1010894,1009638,0
1010894,1010354,0
1009288,1009610,16
1009288,1009726,4
1009288,1009368,8
1009288,1009220,4
1009288,1009718,25
1009288,1009165,9
1009288,1009664,2
1009288,1009351,3
1009288,1009299,0
1009288,1009262,73
1009288,1009356,5
1009288,1009662,3
1009288,1009257,3
1009288,1009268,2
1009288,1009282,3
1009288,1009629,3
1009288,1009366,4
1009288,1009515,16
1009288,1009175,0
1009288,1009187,2
1009288,1009243,0
1009288,1010791,1
1009288,1009459,3
1009288,1009546,1
1009288,1009592,2
1009288,1009472,0
1009288,1009338,4
1009288,1009362,2
1009288,1009697,1
1009288,1009159,1
1009288,1009189,10
1009288,1009313,2
1009288,1010338,2
1009288,1009562,2
1009288,1009471,1
1009288,1009214,1
1009288,1009583,0
1009288,1009724,0
1009288,1009417,1
1009288,1009512,1
1009288,1009281,4
1009288,1009707,2
1009288,1010852,0
1009288,1009367,15
1009288,1009407,0
1009288,1009708,0
1009288,1011336,0
1009288,1009504,3
1009288,1009310,2
1009288,1010360,0
1009288,1009318,9
1009288,1009215,11
1009288,1009524,3
1009288,1010370,0
1009288,1010892,0
1009288,1009337,0
1009288,1009182,0
1009288,1011299,0
1009288,1011010,0
1009288,1009466,0
1009288,1009508,0
1009288,1011490,2
1009288,1009343,6
1009288,1009219,3
1009288,1009719,0
1009288,1009554,0
1009288,1009452,8
1009288,1011109,0
1009288,1009277,2
1009288,1009372,2
1009288,1009499,0
1009288,1009609,0
1009288,1010771,0
1009288,1009652,3
1009288,1009389,36
1009288,1009224,2
1009288,1010894,0
1009288,1009365,0
1009288,1009381,0
1009288,1009267,1
1009288,1011023,0
1009288,1016181,0
1009288,1009608,1
1009288,1009480,0
1009288,1009705,0
1009288,1010738,0
1009288,1009477,0
1009288,1009379,1
1009288,1009312,0
1009288,1009722,0
1009288,1009327,2
1009288,1009577,9
1009288,1009297,2
1009288,1009382,0
1009288,1010373,0
1009288,1009325,1
1009288,1009638,0
1009288,1010354,0
1009365,1009610,11
1009365,1009726,31
1009365,1009368,14
1009365,1009220,11
1009365,1009718,2
1009365,1009165,21
1009365,1009664,7
1009365,1009351,6
1009365,1009299,32
1009365,1009262,5
1009365,1009356,32
1009365,1009662,25
1009365,1009257,3
1009365,1009268,5
1009365,1009282,0
1009365,1009629,1
1009365,1009366,30
1009365,1009515,0
1009365,1009175,3
1009365,1009187,4
1009365,1009243,1
1009365,1010791,1
1009365,1009459,19
1009365,1009546,3
1009365,1009592,5
1009365,1009472,0
1009365,1009338,3
1009365,1009362,0
1009365,1009697,2
1009365,1009159,1
1009365,1009189,3
1009365,1009313,0
1009365,1010338,12
1009365,1009562,3
1009365,1009471,1
1009365,1009214,3
1009365,1009583,2
1009365,1009724,0
1009365,1009417,2
1009365,1009512,1
1009365,1009281,13
1009365,1009707,1
1009365,1010852,0
1009365,1009367,1
1009365,1009407,1
1009365,1009708,0
1009365,1011336,0
1009365,1009504,0
1009365,1009310,0
1009365,1010360,1
1009365,1009318,2
1009365,1009215,1
1009365,1009524,19
1009365,1010370,1
1009365,1010892,0
1009365,1009337,0
1009365,1009182,0
1009365,1011299,8
1009365,1011010,0
1009365,1009466,0
1009365,1009508,0
1009365,1011490,2
1009365,1009343,2
1009365,1009219,0
1009365,1009719,1
1009365,1009554,0
1009365,1009452,0
1009365,1011109,0
1009365,1009277,2
1009365,1009372,1
1009365,1009499,0
1009365,1009609,0
1009365,1010771,0
1009365,1009652,7
1009365,1009389,0
1009365,1009224,3
1009365,1010894,0
1009365,1009288,0
1009365,1009381,0
1009365,1009267,1
1009365,1011023,0
1009365,1016181,2
1009365,1009608,0
1009365,1009480,0
1009365,1009705,0
1009365,1010738,1
1009365,1009477,1
1009365,1009379,2
1009365,1009312,5
1009365,1009722,0
1009365,1009327,0
1009365,1009577,0
1009365,1009297,0
1009365,1009382,0
1009365,1010373,0
1009365,1009325,0
1009365,1009638,0
1009365,1010354,0
1009381,1009610,0
1009381,1009726,156
1009381,1009368,40
1009381,1009220,12
1009381,1009718,152
1009381,1009165,2
1009381,1009664,1
1009381,1009351,0
1009381,1009299,0
1009381,1009262,0
1009381,1009356,0
1009381,1009662,2
1009381,1009257,69
1009381,1009268,1
1009381,1009282,0
1009381,1009629,76
1009381,1009366,1
1009381,1009515,1
1009381,1009175,67
1009381,1009187,0
1009381,1009243,55
1009381,1010791,1
1009381,1009459,2
1009381,1009546,75
1009381,1009592,0
1009381,1009472,32
1009381,1009338,0
1009381,1009362,60
1009381,1009697,0
1009381,1009159,52
1009381,1009189,5
1009381,1009313,90
1009381,1010338,1
1009381,1009562,0
1009381,1009471,8
1009381,1009214,14
1009381,1009583,1
1009381,1009724,0
1009381,1009417,20
1009381,1009512,87
1009381,1009281,0
1009381,1009707,0
1009381,1010852,0
1009381,1009367,0
1009381,1009407,0
1009381,1009708,0
1009381,1011336,0
1009381,1009504,22
1009381,1009310,19
1009381,1010360,0
1009381,1009318,2
1009381,1009215,0
1009381,1009524,7
1009381,1010370,0
1009381,1010892,0
1009381,1009337,20
1009381,1009182,36
1009381,1011299,0
1009381,1011010,0
1009381,1009466,2
1009381,1009508,16
1009381,1011490,0
1009381,1009343,0
1009381,1009219,28
1009381,1009719,0
1009381,1009554,28
1009381,1009452,0
1009381,1011109,2
1009381,1009277,16
1009381,1009372,0
1009381,1009499,21
1009381,1009609,0
1009381,1010771,1
1009381,1009652,0
1009381,1009389,1
1009381,1009224,0
1009381,1010894,0
1009381,1009288,0
1009381,1009365,0
1009381,1009267,4
1009381,1011023,0
1009381,1016181,0
1009381,1009608,0
1009381,1009480,0
1009381,1009705,20
1009381,1010738,3
1009381,1009477,0
1009381,1009379,0
1009381,1009312,0
1009381,1009722,2
1009381,1009327,13
1009381,1009577,0
1009381,1009297,0
1009381,1009382,10
1009381,1010373,0
1009381,1009325,0
1009381,1009638,12
1009381,1010354,2
1009267,1009610,6
1009267,1009726,115
1009267,1009368,9
1009267,1009220,2
1009267,1009718,83
1009267,1009165,2
1009267,1009664,5
1009267,1009351,4
1009267,1009299,3
1009267,1009262,2
1009267,1009356,3
1009267,1009662,1
1009267,1009257,38
1009267,1009268,4
1009267,1009282,3
1009267,1009629,35
1009267,1009366,0
1009267,1009515,1
1009267,1009175,27
1009267,1009187,0
1009267,1009243,61
1009267,1010791,3
1009267,1009459,0
1009267,1009546,61
1009267,1009592,1
1009267,1009472,16
1009267,1009338,2
1009267,1009362,13
1009267,1009697,0
1009267,1009159,12
1009267,1009189,0
1009267,1009313,10
1009267,1010338,6
1009267,1009562,3
1009267,1009471,1
1009267,1009214,0
1009267,1009583,6
1009267,1009724,2
1009267,1009417,19
1009267,1009512,67
1009267,1009281,5
1009267,1009707,0
1009267,1010852,0
1009267,1009367,1
1009267,1009407,1
1009267,1009708,0
1009267,1011336,2
1009267,1009504,4
1009267,1009310,22
1009267,1010360,0
1009267,1009318,1
1009267,1009215,2
1009267,1009524,0
1009267,1010370,2
1009267,1010892,0
1009267,1009337,51
1009267,1009182,0
1009267,1011299,0
1009267,1011010,0
1009267,1009466,4
1009267,1009508,6
1009267,1011490,0
1009267,1009343,1
1009267,1009219,8
1009267,1009719,0
1009267,1009554,5
1009267,1009452,1
1009267,1011109,0
1009267,1009277,3
1009267,1009372,0
1009267,1009499,6
1009267,1009609,1
1009267,1010771,4
1009267,1009652,0
1009267,1009389,2
1009267,1009224,0
1009267,1010894,0
1009267,1009288,1
1009267,1009365,1
1009267,1009381,4
1009267,1011023,0
1009267,1016181,0
1009267,1009608,1
1009267,1009480,0
1009267,1009705,5
1009267,1010738,0
1009267,1009477,0
1009267,1009379,0
1009267,1009312,0
1009267,1009722,0
1009267,1009327,7
1009267,1009577,0
1009267,1009297,0
1009267,1009382,10
1009267,1010373,0
1009267,1009325,1
1009267,1009638,6
1009267,1010354,3
1011023,1009610,2
1011023,1009726,4
1011023,1009368,1
1011023,1009220,4
1011023,1009718,0
1011023,1009165,10
1011023,1009664,4
1011023,1009351,17
1011023,1009299,3
1011023,1009262,2
1011023,1009356,0
1011023,1009662,3
1011023,1009257,0
1011023,1009268,0
1011023,1009282,24
1011023,1009629,0
1011023,1009366,0
1011023,1009515,0
1011023,1009175,8
1011023,1009187,0
1011023,1009243,0
1011023,1010791,5
1011023,1009459,0
1011023,1009546,0
1011023,1009592,13
1011023,1009472,0
1011023,1009338,4
1011023,1009362,3
1011023,1009697,4
1011023,1009159,0
1011023,1009189,0
1011023,1009313,0
1011023,1010338,0
1011023,1009562,5
1011023,1009471,2
1011023,1009214,0
1011023,1009583,0
1011023,1009724,0
1011023,1009417,0
1011023,1009512,0
1011023,1009281,1
1011023,1009707,0
1011023,1010852,0
1011023,1009367,4
1011023,1009407,1
1011023,1009708,0
1011023,1011336,0
1011023,1009504,2
1011023,1009310,0
1011023,1010360,0
1011023,1009318,0
1011023,1009215,2
1011023,1009524,1
1011023,1010370,0
1011023,1010892,0
1011023,1009337,0
1011023,1009182,0
1011023,1011299,4
1011023,1011010,0
1011023,1009466,10
1011023,1009508,0
1011023,1011490,2
1011023,1009343,0
1011023,1009219,0
1011023,1009719,0
1011023,1009554,0
1011023,1009452,1
1011023,1011109,0
1011023,1009277,0
1011023,1009372,0
1011023,1009499,0
1011023,1009609,0
1011023,1010771,0
1011023,1009652,4
1011023,1009389,0
1011023,1009224,2
1011023,1010894,0
1011023,1009288,0
1011023,1009365,0
1011023,1009381,0
1011023,1009267,0
1011023,1016181,0
1011023,1009608,0
1011023,1009480,0
1011023,1009705,0
1011023,1010738,0
1011023,1009477,1
1011023,1009379,1
1011023,1009312,3
1011023,1009722,0
1011023,1009327,0
1011023,1009577,0
1011023,1009297,0
1011023,1009382,0
1011023,1010373,0
1011023,1009325,0
1011023,1009638,0
1011023,1010354,1
1016181,1009610,57
1016181,1009726,3
1016181,1009368,13
1016181,1009220,17
1016181,1009718,1
1016181,1009165,20
1016181,1009664,2
1016181,1009351,2
1016181,1009299,0
1016181,1009262,1
1016181,1009356,0
1016181,1009662,0
1016181,1009257,0
1016181,1009268,0
1016181,1009282,1
1016181,1009629,0
1016181,1009366,0
1016181,1009515,0
1016181,1009175,0
1016181,1009187,3
1016181,1009243,0
1016181,1010791,0
1016181,1009459,0
1016181,1009546,0
1016181,1009592,1
1016181,1009472,0
1016181,1009338,1
1016181,1009362,0
1016181,1009697,8
1016181,1009159,0
1016181,1009189,2
1016181,1009313,0
1016181,1010338,13
1016181,1009562,0
1016181,1009471,2
1016181,1009214,0
1016181,1009583,3
1016181,1009724,0
1016181,1009417,0
1016181,1009512,0
1016181,1009281,0
1016181,1009707,0
1016181,1010852,0
1016181,1009367,0
1016181,1009407,0
1016181,1009708,1
1016181,1011336,0
1016181,1009504,0
1016181,1009310,0
1016181,1010360,1
1016181,1009318,0
1016181,1009215,0
1016181,1009524,0
1016181,1010370,1
1016181,1010892,0
1016181,1009337,0
1016181,1009182,0
1016181,1011299,1
1016181,1011010,1
1016181,1009466,1
1016181,1009508,1
1016181,1011490,0
1016181,1009343,0
1016181,1009219,0
1016181,1009719,5
1016181,1009554,0
1016181,1009452,0
1016181,1011109,0
1016181,1009277,0
1016181,1009372,4
1016181,1009499,0
1016181,1009609,0
1016181,1010771,0
1016181,1009652,0
1016181,1009389,0
1016181,1009224,0
1016181,1010894,0
1016181,1009288,0
1016181,1009365,2
1016181,1009381,0
1016181,1009267,0
1016181,1011023,0
1016181,1009608,2
1016181,1009480,0
1016181,1009705,0
1016181,1010738,0
1016181,1009477,1
1016181,1009379,0
1016181,1009312,1
1016181,1009722,1
1016181,1009327,1
1016181,1009577,0
1016181,1009297,1
1016181,1009382,0
1016181,1010373,0
1016181,1009325,1
1016181,1009638,0
1016181,1010354,0
1009608,1009610,126
1009608,1009726,2
1009608,1009368,122
1009608,1009220,125
1009608,1009718,110
1009608,1009165,99
1009608,1009664,65
1009608,1009351,33
1009608,1009299,8
1009608,1009262,6
1009608,1009356,7
1009608,1009662,29
1009608,1009257,2
1009608,1009268,2
1009608,1009282,33
1009608,1009629,1
1009608,1009366,6
1009608,1009515,0
1009608,1009175,13
1009608,1009187,3
1009608,1009243,0
1009608,1010791,9
1009608,1009459,13
1009608,1009546,0
1009608,1009592,2
1009608,1009472,0
1009608,1009338,71
1009608,1009362,3
1009608,1009697,11
1009608,1009159,1
1009608,1009189,23
1009608,1009313,1
1009608,1010338,39
1009608,1009562,4
1009608,1009471,13
1009608,1009214,1
1009608,1009583,5
1009608,1009724,1
1009608,1009417,0
1009608,1009512,0
1009608,1009281,11
1009608,1009707,12
1009608,1010852,0
1009608,1009367,23
1009608,1009407,1
1009608,1009708,12
1009608,1011336,0
1009608,1009504,2
1009608,1009310,3
1009608,1010360,0
1009608,1009318,5
1009608,1009215,67
1009608,1009524,8
1009608,1010370,0
1009608,1010892,0
1009608,1009337,0
1009608,1009182,0
1009608,1011299,11
1009608,1011010,5
1009608,1009466,13
1009608,1009508,1
1009608,1011490,4
1009608,1009343,1
1009608,1009219,1
1009608,1009719,16
1009608,1009554,0
1009608,1009452,4
1009608,1011109,1
1009608,1009277,0
1009608,1009372,15
1009608,1009499,0
1009608,1009609,0
1009608,1010771,0
1009608,1009652,1
1009608,1009389,4
1009608,1009224,0
1009608,1010894,0
1009608,1009288,1
1009608,1009365,0
1009608,1009381,0
1009608,1009267,1
1009608,1011023,0
1009608,1016181,2
1009608,1009480,3
1009608,1009705,0
1009608,1010738,0
1009608,1009477,0
1009608,1009379,3
1009608,1009312,4
1009608,1009722,0
1009608,1009327,1
1009608,1009577,5
1009608,1009297,5
1009608,1009382,0
1009608,1010373,0
1009608,1009325,2
1009608,1009638,3
1009608,1010354,0
1009480,1009610,11
1009480,1009726,2
1009480,1009368,13
1009480,1009220,19
1009480,1009718,8
1009480,1009165,17
1009480,1009664,202
1009480,1009351,7
1009480,1009299,4
1009480,1009262,3
1009480,1009356,2
1009480,1009662,2
1009480,1009257,3
1009480,1009268,1
1009480,1009282,8
1009480,1009629,0
1009480,1009366,2
1009480,1009515,1
1009480,1009175,0
1009480,1009187,3
1009480,1009243,2
1009480,1010791,2
1009480,1009459,5
1009480,1009546,2
1009480,1009592,12
1009480,1009472,0
1009480,1009338,4
1009480,1009362,0
1009480,1009697,3
1009480,1009159,0
1009480,1009189,3
1009480,1009313,0
1009480,1010338,0
1009480,1009562,8
1009480,1009471,3
1009480,1009214,0
1009480,1009583,0
1009480,1009724,0
1009480,1009417,0
1009480,1009512,0
1009480,1009281,3
1009480,1009707,5
1009480,1010852,0
1009480,1009367,0
1009480,1009407,121
1009480,1009708,0
1009480,1011336,3
1009480,1009504,0
1009480,1009310,0
1009480,1010360,0
1009480,1009318,3
1009480,1009215,0
1009480,1009524,1
1009480,1010370,0
1009480,1010892,0
1009480,1009337,3
1009480,1009182,0
1009480,1011299,1
1009480,1011010,0
1009480,1009466,2
1009480,1009508,0
1009480,1011490,3
1009480,1009343,13
1009480,1009219,1
1009480,1009719,0
1009480,1009554,0
1009480,1009452,0
1009480,1011109,0
1009480,1009277,0
1009480,1009372,0
1009480,1009499,1
1009480,1009609,0
1009480,1010771,0
1009480,1009652,6
1009480,1009389,1
1009480,1009224,3
1009480,1010894,0
1009480,1009288,0
1009480,1009365,0
1009480,1009381,0
1009480,1009267,0
1009480,1011023,0
1009480,1016181,0
1009480,1009608,3
1009480,1009705,0
1009480,1010738,1
1009480,1009477,1
1009480,1009379,3
1009480,1009312,12
1009480,1009722,0
1009480,1009327,1
1009480,1009577,0
1009480,1009297,0
1009480,1009382,0
1009480,1010373,0
1009480,1009325,0
1009480,1009638,1
1009480,1010354,3
1009705,1009610,5
1009705,1009726,145
1009705,1009368,0
1009705,1009220,0
1009705,1009718,45
1009705,1009165,0
1009705,1009664,0
1009705,1009351,1
1009705,1009299,1
1009705,1009262,0
1009705,1009356,0
1009705,1009662,0
1009705,1009257,25
1009705,1009268,25
1009705,1009282,0
1009705,1009629,29
1009705,1009366,0
1009705,1009515,0
1009705,1009175,29
1009705,1009187,1
1009705,1009243,26
1009705,1010791,0
1009705,1009459,0
1009705,1009546,13
1009705,1009592,0
1009705,1009472,9
1009705,1009338,0
1009705,1009362,14
1009705,1009697,0
1009705,1009159,29
1009705,1009189,0
1009705,1009313,15
1009705,1010338,0
1009705,1009562,0
1009705,1009471,5
1009705,1009214,45
1009705,1009583,0
1009705,1009724,173
1009705,1009417,8
1009705,1009512,23
1009705,1009281,0
1009705,1009707,0
1009705,1010852,0
1009705,1009367,0
1009705,1009407,0
1009705,1009708,0
1009705,1011336,2
1009705,1009504,13
1009705,1009310,9
1009705,1010360,0
1009705,1009318,2
1009705,1009215,0
1009705,1009524,7
1009705,1010370,0
1009705,1010892,0
1009705,1009337,9
1009705,1009182,26
1009705,1011299,0
1009705,1011010,0
1009705,1009466,0
1009705,1009508,1
1009705,1011490,0
1009705,1009343,0
1009705,1009219,94
1009705,1009719,0
1009705,1009554,29
1009705,1009452,0
1009705,1011109,0
1009705,1009277,122
1009705,1009372,0
1009705,1009499,12
1009705,1009609,0
1009705,1010771,1
1009705,1009652,0
1009705,1009389,0
1009705,1009224,1
1009705,1010894,0
1009705,1009288,0
1009705,1009365,0
1009705,1009381,20
1009705,1009267,5
1009705,1011023,0
1009705,1016181,0
1009705,1009608,0
1009705,1009480,0
1009705,1010738,4
1009705,1009477,1
1009705,1009379,0
1009705,1009312,0
1009705,1009722,33
1009705,1009327,5
1009705,1009577,0
1009705,1009297,0
1009705,1009382,10
1009705,1010373,0
1009705,1009325,0
1009705,1009638,84
1009705,1010354,4
1010738,1009610,3
1010738,1009726,53
1010738,1009368,2
1010738,1009220,2
1010738,1009718,10
1010738,1009165,2
1010738,1009664,6
1010738,1009351,8
1010738,1009299,7
1010738,1009262,0
1010738,1009356,6
1010738,1009662,6
1010738,1009257,25
1010738,1009268,1
1010738,1009282,1
1010738,1009629,6
1010738,1009366,5
1010738,1009515,0
1010738,1009175,24
1010738,1009187,0
1010738,1009243,7
1010738,1010791,1
1010738,1009459,4
1010738,1009546,4
1010738,1009592,0
1010738,1009472,7
1010738,1009338,0
1010738,1009362,27
1010738,1009697,0
1010738,1009159,21
1010738,1009189,0
1010738,1009313,3
1010738,1010338,0
1010738,1009562,1
1010738,1009471,0
1010738,1009214,5
1010738,1009583,0
1010738,1009724,4
1010738,1009417,5
1010738,1009512,5
1010738,1009281,0
1010738,1009707,0
1010738,1010852,0
1010738,1009367,0
1010738,1009407,0
1010738,1009708,0
1010738,1011336,1
1010738,1009504,4
1010738,1009310,3
1010738,1010360,0
1010738,1009318,0
1010738,1009215,0
1010738,1009524,20
1010738,1010370,0
1010738,1010892,0
1010738,1009337,27
1010738,1009182,4
1010738,1011299,0
1010738,1011010,0
1010738,1009466,0
1010738,1009508,2
1010738,1011490,0
1010738,1009343,0
1010738,1009219,11
1010738,1009719,0
1010738,1009554,4
1010738,1009452,0
1010738,1011109,0
1010738,1009277,1
1010738,1009372,2
1010738,1009499,26
1010738,1009609,0
1010738,1010771,0
1010738,1009652,0
1010738,1009389,0
1010738,1009224,0
1010738,1010894,0
1010738,1009288,0
1010738,1009365,1
1010738,1009381,3
1010738,1009267,0
1010738,1011023,0
1010738,1016181,0
1010738,1009608,0
1010738,1009480,1
1010738,1009705,4
1010738,1009477,0
1010738,1009379,6
1010738,1009312,0
1010738,1009722,1
1010738,1009327,26
1010738,1009577,0
1010738,1009297,0
1010738,1009382,3
1010738,1010373,0
1010738,1009325,0
1010738,1009638,5
1010738,1010354,2
1009477,1009610,27
1009477,1009726,6
1009477,1009368,21
1009477,1009220,21
1009477,1009718,11
1009477,1009165,10
1009477,1009664,14
1009477,1009351,10
1009477,1009299,7
1009477,1009262,10
1009477,1009356,10
1009477,1009662,17
1009477,1009257,5
1009477,1009268,0
1009477,1009282,2
1009477,1009629,4
1009477,1009366,11
1009477,1009515,9
1009477,1009175,3
1009477,1009187,3
1009477,1009243,6
1009477,1010791,3
1009477,1009459,10
1009477,1009546,2
1009477,1009592,19
1009477,1009472,3
1009477,1009338,5
1009477,1009362,1
1009477,1009697,9
1009477,1009159,6
1009477,1009189,3
1009477,1009313,5
1009477,1010338,3
1009477,1009562,12
1009477,1009471,10
1009477,1009214,0
1009477,1009583,6
1009477,1009724,1
1009477,1009417,3
1009477,1009512,2
1009477,1009281,4
1009477,1009707,4
1009477,1010852,0
1009477,1009367,1
1009477,1009407,0
1009477,1009708,2
1009477,1011336,0
1009477,1009504,2
1009477,1009310,2
1009477,1010360,1
1009477,1009318,1
1009477,1009215,0
1009477,1009524,3
1009477,1010370,2
1009477,1010892,0
1009477,1009337,4
1009477,1009182,1
1009477,1011299,8
1009477,1011010,0
1009477,1009466,2
1009477,1009508,0
1009477,1011490,1
1009477,1009343,4
1009477,1009219,2
1009477,1009719,8
1009477,1009554,0
1009477,1009452,5
1009477,1011109,0
1009477,1009277,2
1009477,1009372,2
1009477,1009499,3
1009477,1009609,6
1009477,1010771,0
1009477,1009652,9
1009477,1009389,1
1009477,1009224,5
1009477,1010894,0
1009477,1009288,0
1009477,1009365,1
1009477,1009381,0
1009477,1009267,0
1009477,1011023,1
1009477,1016181,1
1009477,1009608,0
1009477,1009480,1
1009477,1009705,1
1009477,1010738,0
1009477,1009379,0
1009477,1009312,14
1009477,1009722,0
1009477,1009327,0
1009477,1009577,0
1009477,1009297,1
1009477,1009382,6
1009477,1010373,0
1009477,1009325,0
1009477,1009638,0
1009477,1010354,5
1009379,1009610,10
1009379,1009726,1
1009379,1009368,28
1009379,1009220,30
1009379,1009718,4
1009379,1009165,33
1009379,1009664,34
1009379,1009351,116
1009379,1009299,2
1009379,1009262,2
1009379,1009356,1
1009379,1009662,4
1009379,1009257,4
1009379,1009268,0
1009379,1009282,8
1009379,1009629,0
1009379,1009366,2
1009379,1009515,6
1009379,1009175,2
1009379,1009187,6
1009379,1009243,0
1009379,1010791,6
1009379,1009459,0
1009379,1009546,0
1009379,1009592,5
1009379,1009472,0
1009379,1009338,11
1009379,1009362,4
1009379,1009697,16
1009379,1009159,0
1009379,1009189,5
1009379,1009313,0
1009379,1010338,6
1009379,1009562,24
1009379,1009471,5
